,ytid,marvin_classes,labels,tot_speech_ct,child_speech_ct,female_speech_ct,male_speech_ct,other_speech_ct,silence_ct
4017,GNYKzDo4w7w,"['not_speech', 'not_speech']","['Gunshot, gunfire', 'Machine gun']",0,0,0,0,0,0
4018,GNjsxLdSwHI,"['not_speech', 'not_speech']","['Echo', 'Music']",0,0,0,0,0,0
4019,GNu_hiHGEp0,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Shatter', 'Inside, small room']",0,0,0,0,0,0
4020,GORWEdGqJN0,"['speech', 'speech']","['Conversation', 'Speech']",2,0,0,0,2,0
4021,GOTpllAaJe4,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Bird', 'Sneeze', 'Domestic animals, pets', 'Speech']",1,0,0,0,1,0
4022,GO_1gBjIR1c,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Idling', 'Vehicle', 'Helicopter', 'Aircraft']",0,0,0,0,0,0
4023,GOjwMABZ_s0,"['speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Music of Bollywood']",1,0,0,0,1,0
4024,GOujNXEtDmg,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Rhythm and blues', 'Hip hop music']",0,0,0,0,0,0
4025,GP3kWUxoZIs,['not_speech'],['Hammer'],0,0,0,0,0,0
4026,GPSqrciDLog,"['not_speech', 'not_speech']","['Music', 'Wedding music']",0,0,0,0,0,0
4027,GQPOpFX20Gw,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Sampler', 'Drum and bass', 'Music', 'Techno', 'Dubstep', 'Drum machine', 'Hip hop music', 'Electronica']",0,0,0,0,0,0
4028,GQ_xjIj455c,"['not_speech', 'not_speech']","['Tearing', 'Inside, small room']",0,0,0,0,0,0
4029,GQb6gTJD7zA,"['not_speech', 'not_speech']","['Wind instrument, woodwind instrument', 'Flute']",0,0,0,0,0,0
4030,GQbUpJFArKI,"['not_speech', 'not_speech', 'not_speech']","['Funk', 'Music', 'Soul music']",0,0,0,0,0,0
4031,GQbytKkt0tg,"['not_speech', 'not_speech']","['Music', 'Grunge']",0,0,0,0,0,0
4032,GQgLgJaQX_o,['not_speech'],['Chopping (food)'],0,0,0,0,0,0
4033,GQge_Yn-SLM,"['not_speech', 'not_speech']","['Pump (liquid)', 'Water']",0,0,0,0,0,0
4034,GQoZ_nRL5iA,['not_speech'],['Hair dryer'],0,0,0,0,0,0
4035,GQvle2TmUtw,"['not_speech', 'not_speech', 'not_speech']","['Cattle, bovinae', 'Moo', 'Livestock, farm animals, working animals']",0,0,0,0,0,0
4036,GQz_u0Vc8Os,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Roll', 'Rock and roll']",0,0,0,0,0,0
4037,GRWnpJj51y8,['not_speech'],['Writing'],0,0,0,0,0,0
4038,GRjdL6M63m4,"['not_speech', 'speech']","['Breaking', 'Speech']",1,0,0,0,1,0
4039,GSAMEMX_oAg,"['speech', 'not_speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Musical instrument', 'Ukulele']",1,0,0,0,1,0
4040,GSP54Qrf9-Y,"['not_speech', 'not_speech']","['Wind chime', 'Chime']",0,0,0,0,0,0
4041,GSTxgr6KkFs,"['not_speech', 'not_speech']","['Crackle', 'Scrape']",0,0,0,0,0,0
4042,GSmNh99eYvI,['not_speech'],['Chopping (food)'],0,0,0,0,0,0
4043,GT627WBr9rA,['not_speech'],"['Slap, smack']",0,0,0,0,0,0
4044,GTIIVBHdKrM,"['speech', 'speech']","['Shout', 'Speech']",2,0,0,0,2,0
4045,GTVJ1Nb2kh4,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Music', 'Roll', 'Rock and roll', 'Speech']",1,0,0,0,1,0
4046,GU782ddSBvk,"['not_speech', 'not_speech']","['Timpani', 'Music']",0,0,0,0,0,0
4047,GUIB1njPpsI,['not_speech'],['Gush'],0,0,0,0,0,0
4048,GVISCgJrEqE,"['not_speech', 'speech', 'not_speech']","['Single-lens reflex camera', 'Speech', 'Camera']",1,0,0,0,1,0
4049,GVc6N3hYATg,"['not_speech', 'not_speech', 'speech']","['Hiccup', 'Music', 'Speech']",1,0,0,0,1,0
4050,GVg8Oz2xqe4,"['not_speech', 'not_speech']","['Harpsichord', 'Keyboard (musical)']",0,0,0,0,0,0
4051,GVw4OKipplI,"['not_speech', 'not_speech']","['Clock', 'Music']",0,0,0,0,0,0
4052,GWTZtu3NOCc,"['not_speech', 'speech', 'not_speech', 'not_speech', 'not_speech']","['Christmas music', 'Singing', 'Music', 'Choir', 'A capella']",1,0,0,0,1,0
4053,GWYzLGi3F18,['not_speech'],['Jingle bell'],0,0,0,0,0,0
4054,GWpuwNmJ4FM,['not_speech'],"['Propeller, airscrew']",0,0,0,0,0,0
4055,GWvFDXjp9lU,"['not_speech', 'not_speech', 'not_speech']","['Bee, wasp, etc.', 'Insect', 'Fly, housefly']",0,0,0,0,0,0
4056,GX-QhoihLeI,"['not_speech', 'not_speech']","['Music', 'Run']",0,0,0,0,0,0
4057,GX78OoBoroQ,"['speech', 'not_speech']","['Crowd', 'Battle cry']",1,0,0,0,1,0
4058,GX88nJyAb_I,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Brass instrument', 'Keyboard (musical)', 'Piano', 'Saxophone']",0,0,0,0,0,0
4059,GXG35fDAAwE,"['not_speech', 'not_speech', 'speech']","['Music', 'Slosh', 'Speech']",1,0,0,0,1,0
4060,GXKDvE6v-6s,['not_speech'],['Wheeze'],0,0,0,0,0,0
4061,GXLeUXSVFYU,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Banjo', 'Music', 'Mandolin', 'Musical instrument', 'Plucked string instrument']",0,0,0,0,0,0
4062,GXPDg8bJkRk,['not_speech'],['Drip'],0,0,0,0,0,0
4063,GXRooshOGuc,"['not_speech', 'not_speech', 'not_speech', 'speech', 'not_speech', 'not_speech']","['Banjo', 'Music', 'Musical instrument', 'Speech', 'Plucked string instrument', 'Bluegrass']",1,0,0,0,1,0
4064,GXaiPM9oHWo,['not_speech'],['Patter'],0,0,0,0,0,0
4065,GXnD41nbT88,"['speech', 'not_speech', 'not_speech']","['Speech', 'Camera', 'Animal']",1,0,0,0,1,0
4066,GXzBe9D-N3k,"['not_speech', 'speech']","['Flap', 'Speech']",1,0,0,0,1,0
4067,GYCfrx0ruz4,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Afrobeat', 'Music of Africa', 'Music', 'Electronic dance music']",0,0,0,0,0,0
4068,GYXA8WsJoFw,"['not_speech', 'not_speech', 'speech']","['Sliding door', 'Vehicle', 'Speech']",1,0,0,0,1,0
4069,GYYskltCavk,"['not_speech', 'not_speech']","['Water tap, faucet', 'Drip']",0,0,0,0,0,0
4070,GYx6HNQbP1w,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Blues', 'Electric guitar', 'Heavy metal', 'Music', 'Rock music', 'Progressive rock']",0,0,0,0,0,0
4071,GZRZcKEtHzo,"['not_speech', 'not_speech']","['Harp', 'Pizzicato']",0,0,0,0,0,0
4072,GZw_ZTnTCUs,"['not_speech', 'speech', 'not_speech']","['Wheeze', 'Speech', 'Outside, rural or natural']",1,0,0,0,1,0
4073,G_F9-8OS6tA,"['speech', 'not_speech']","['Speech', 'Camera']",1,0,0,0,1,0
4074,G_KZiC2z71I,['not_speech'],['Single-lens reflex camera'],0,0,0,0,0,0
4075,G_KiopmUUE0,"['not_speech', 'not_speech', 'speech']","['Splash, splatter', 'Water', 'Speech']",1,0,0,0,1,0
4076,G_VkmrK4Cbw,"['speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Pop music', 'Song', 'Burst, pop']",1,0,0,0,1,0
4077,G_hhFZdBH-o,"['not_speech', 'speech']","['Pant', 'Speech']",1,0,0,0,1,0
4078,G_w1noWhivA,['not_speech'],['Tubular bells'],0,0,0,0,0,0
4079,GaK5NlF8CHY,"['speech', 'not_speech']","['Speech', 'Sewing machine']",1,0,0,0,1,0
4080,GaNjXwElAUE,"['not_speech', 'not_speech']","['Music', 'Steelpan']",0,0,0,0,0,0
4081,GaSYzS6jVOM,"['not_speech', 'not_speech', 'not_speech']","['Ratchet, pawl', 'Pump (liquid)', 'Mechanisms']",0,0,0,0,0,0
4082,GafN7X_ifI0,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Horse', 'Clip-clop', 'Speech', 'Animal']",1,0,0,0,1,0
4083,GbIuxmaiCOk,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Ambulance (siren)', 'Emergency vehicle', 'Siren', 'Police car (siren)']",0,0,0,0,0,0
4084,GbJ84ESfKOs,"['not_speech', 'not_speech']","['Harmonica', 'Wind instrument, woodwind instrument']",0,0,0,0,0,0
4085,GbjtSTTEFK4,"['not_speech', 'not_speech', 'not_speech']","['Traditional music', 'Music', 'Music of Bollywood']",0,0,0,0,0,0
4086,Gc01CEIQnM0,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Doorbell', 'Music', 'Speech', 'Inside, small room']",1,0,0,0,1,0
4087,Gc0A0h1Wj-I,"['not_speech', 'not_speech', 'not_speech']","['Tabla', 'Drum', 'Percussion']",0,0,0,0,0,0
4088,Gc8xf7CJiFY,"['not_speech', 'not_speech', 'not_speech']","['Traditional music', 'Music', 'Wedding music']",0,0,0,0,0,0
4089,GcI6Q7SPIwg,['not_speech'],['Hammer'],0,0,0,0,0,0
4090,GcNZQ8w2jaI,"['not_speech', 'not_speech', 'not_speech']","['Video game music', 'Music', 'Soundtrack music']",0,0,0,0,0,0
4091,Gc_FTqgfRAA,['not_speech'],"['Whack, thwack']",0,0,0,0,0,0
4092,GcbCOmNiVm8,"['not_speech', 'not_speech']","['Music', 'Ukulele']",0,0,0,0,0,0
4093,Gcby1sXAo64,"['not_speech', 'speech']","['Trickle, dribble', 'Speech']",1,0,0,0,1,0
4094,GcnLApOeCh0,"['not_speech', 'not_speech']","['Heart murmur', 'Music']",0,0,0,0,0,0
4095,GcqCHmHXEjo,"['not_speech', 'not_speech', 'not_speech']","['Theme music', 'Music', 'Orchestra']",0,0,0,0,0,0
4096,Gd0VJ127NYc,"['speech', 'not_speech', 'speech']","['Crying, sobbing', 'Sniff', 'Speech']",2,0,0,0,2,0
4097,GdMkaXYBgsA,"['not_speech', 'not_speech']","['Sliding door', 'Music']",0,0,0,0,0,0
4098,GdbvLda2LzQ,['not_speech'],['Gurgling'],0,0,0,0,0,0
4099,Gde1fn1Y1uM,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Heavy metal', 'Music', 'Punk rock', 'Progressive rock', 'Grunge']",0,0,0,0,0,0
4100,GdnUj_tYStA,"['not_speech', 'speech']","['Mechanical fan', 'Speech']",1,0,0,0,1,0
4101,Ge9_9eguknU,"['not_speech', 'speech', 'not_speech']","['Goat', 'Speech', 'Animal']",1,0,0,0,1,0
4102,GeBI6Qp18j8,"['not_speech', 'speech', 'not_speech']","['Toot', 'Speech', 'Outside, urban or manmade']",1,0,0,0,1,0
4103,GeEqIwqjlr4,"['speech', 'not_speech']","['Speech', 'Boiling']",1,0,0,0,1,0
4104,GeJ_C4y4gk0,['not_speech'],['Pink noise'],0,0,0,0,0,0
4105,GecPVTYJTOQ,['not_speech'],['Whistle'],0,0,0,0,0,0
4106,Ged4_VKv334,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'speech']","['Liquid', 'Music', 'Fill (with liquid)', 'Drip', 'Speech']",1,0,0,0,1,0
4107,Geyols2sSYk,['not_speech'],['Sizzle'],0,0,0,0,0,0
4108,Gf-hgVmMWog,"['not_speech', 'not_speech']","['Smoke detector, smoke alarm', 'Fire alarm']",0,0,0,0,0,0
4109,GfBLdXorXks,"['not_speech', 'not_speech', 'not_speech']","['Bird', 'Bird vocalization, bird call, bird song', 'Environmental noise']",0,0,0,0,0,0
4110,GfDRehiF5AI,"['not_speech', 'speech']","['Mechanical fan', 'Speech']",1,0,0,0,1,0
4111,GfboYrKgc5A,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Sawing', 'Tools', 'Rub', 'Wood', 'Power tool']",0,0,0,0,0,0
4112,GfbyM1kN_-k,['not_speech'],['Boom'],0,0,0,0,0,0
4113,GgEOurHF_No,"['not_speech', 'not_speech']","['Bagpipes', 'Wind instrument, woodwind instrument']",0,0,0,0,0,0
4114,GgI_d01sJ8I,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Electric piano', 'Harmonica', 'Keyboard (musical)', 'Piano', 'Wind instrument, woodwind instrument']",0,0,0,0,0,0
4115,GgfC5ai08Ok,"['not_speech', 'speech']","['Pant', 'Speech']",1,0,0,0,1,0
4116,GglIHiqClGM,"['not_speech', 'not_speech']","['Timpani', 'Music']",0,0,0,0,0,0
4117,GglpWK3bBIA,"['not_speech', 'not_speech', 'speech', 'not_speech', 'not_speech', 'not_speech']","['Music', 'Domestic animals, pets', 'Speech', 'Dog', 'Animal', 'Breathing']",1,0,0,0,1,0
4118,Gh27GlUBQFQ,['not_speech'],['Salsa music'],0,0,0,0,0,0
4119,Gh7OgoNK6Xk,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Music of Africa', 'Disco', 'Music', 'Dance music']",0,0,0,0,0,0
4120,GhEPMDQZ174,"['not_speech', 'not_speech']","['Harpsichord', 'Keyboard (musical)']",0,0,0,0,0,0
4121,GhOXDKsmewM,"['speech', 'speech', 'not_speech']","['Babbling', 'Speech', 'Baby laughter']",2,0,0,0,2,0
4122,GiFor0Xd-GA,['not_speech'],['Steam whistle'],0,0,0,0,0,0
4123,GiTmjE7az74,"['not_speech', 'not_speech', 'not_speech']","['Beatboxing', 'Music', 'Soundtrack music']",0,0,0,0,0,0
4124,GinP_ZRgAoY,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Lullaby', 'Strum']",0,0,0,0,0,0
4125,Gj6etuzTWlQ,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Synthetic singing', 'Inside, small room']",0,0,0,0,0,0
4126,GjLrxihj3lE,"['not_speech', 'speech', 'not_speech']","['Goat', 'Speech', 'Animal']",1,0,0,0,1,0
4127,GjqHhBTAO0U,"['not_speech', 'not_speech']","['Organ', 'Electronic organ']",0,0,0,0,0,0
4128,Gk4YRBnvZeg,"['not_speech', 'speech']","['Cash register', 'Speech']",1,0,0,0,1,0
4129,GkEhD02SDE8,"['not_speech', 'not_speech', 'not_speech']","['Wood block', 'Drum', 'Percussion']",0,0,0,0,0,0
4130,GkK6DRLJuEY,"['not_speech', 'not_speech', 'not_speech']","['Steam whistle', 'Steam', 'Hiss']",0,0,0,0,0,0
4131,GkStiQ3hR5g,"['not_speech', 'not_speech', 'not_speech']","['Fowl', 'Crowing, cock-a-doodle-doo', 'Chicken, rooster']",0,0,0,0,0,0
4132,GkU990PXdL8,"['not_speech', 'not_speech']","['Engine', 'Light engine (high frequency)']",0,0,0,0,0,0
4133,GkpUU3VX4wQ,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Bicycle', 'Music', 'Vehicle', 'Speech']",1,0,0,0,1,0
4134,Gl4VW2wZcuM,"['not_speech', 'not_speech', 'not_speech']","['Doorbell', 'Music', 'Musical instrument']",0,0,0,0,0,0
4135,Gl64LXryFS8,"['not_speech', 'not_speech']","['Harp', 'Pizzicato']",0,0,0,0,0,0
4136,GlRHoj9BhZI,"['not_speech', 'not_speech']","['Zither', 'Pizzicato']",0,0,0,0,0,0
4137,Glc73vb8z5I,['not_speech'],['Sine wave'],0,0,0,0,0,0
4138,Glz0tce7nmc,['not_speech'],['Sine wave'],0,0,0,0,0,0
4139,GmCCNlPZIQU,"['not_speech', 'not_speech']","['Bagpipes', 'Wind instrument, woodwind instrument']",0,0,0,0,0,0
4140,GmGWvBNO8JI,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Tapping (guitar technique)', 'Electric guitar', 'Guitar', 'Music', 'Plucked string instrument', 'Distortion']",0,0,0,0,0,0
4141,GmIxvyAqv9I,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Music', 'Bellow', 'Speech', 'Vocal music']",1,0,0,0,1,0
4142,GmuaVhSlR-s,['not_speech'],['Glass'],0,0,0,0,0,0
4143,GmvVeThWNQY,"['speech', 'not_speech']","['Speech', 'Typewriter']",1,0,0,0,1,0
4144,Gn7-NxQCzok,['not_speech'],['Waterfall'],0,0,0,0,0,0
4145,GncE9WEyD98,"['not_speech', 'speech', 'not_speech']","['Clip-clop', 'Speech', 'Animal']",1,0,0,0,1,0
4146,GnmgSQq6E54,"['not_speech', 'male_speech', 'not_speech', 'speech']","['Music', 'Male speech, man speaking', 'Slam', 'Speech']",2,0,0,1,1,0
4147,GnyNSwKxeE8,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Boat, Water vehicle', 'Waves, surf', 'Ocean', 'Ship']",0,0,0,0,0,0
4148,GnyxoE5mCeQ,"['not_speech', 'not_speech']","['Brass instrument', 'Saxophone']",0,0,0,0,0,0
4149,Go4ivzlG818,['speech'],['Whispering'],1,0,0,0,1,0
4150,GoHNAS6xKEc,['not_speech'],['Coin (dropping)'],0,0,0,0,0,0
4151,GoKGgq7BoVM,"['not_speech', 'speech']","['Firecracker', 'Speech']",1,0,0,0,1,0
4152,GoMFJIOLkKA,['not_speech'],['Raindrop'],0,0,0,0,0,0
4153,GobKpmQrtUU,['not_speech'],['Scissors'],0,0,0,0,0,0
4154,GopccU3Am1w,"['not_speech', 'not_speech', 'not_speech']","['Glass', 'Music', 'Outside, urban or manmade']",0,0,0,0,0,0
4155,GopiNqMWpzA,['not_speech'],['Hammer'],0,0,0,0,0,0
4156,Gp43FlJ2ykQ,"['not_speech', 'speech', 'not_speech']","['Music', 'Speech', 'Synthesizer']",1,0,0,0,1,0
4157,GpFJgMVHIu0,"['not_speech', 'speech']","['Sidetone', 'Speech']",1,0,0,0,1,0
4158,GpGKHdqpoLE,"['not_speech', 'not_speech', 'not_speech', 'speech']","['Scissors', 'Electric shaver, electric razor', 'Electric toothbrush', 'Speech']",1,0,0,0,1,0
4159,Gp_do5J0c3U,"['not_speech', 'not_speech']","['Field recording', 'Outside, urban or manmade']",0,0,0,0,0,0
4160,GpvxsJ4afaQ,['not_speech'],['Throat clearing'],0,0,0,0,0,0
4161,GqOmKYReRVg,"['not_speech', 'not_speech']","['Wind chime', 'Chime']",0,0,0,0,0,0
4162,GqeqEtwVN5Y,['not_speech'],['Scissors'],0,0,0,0,0,0
4163,Gqf94Nn1E1Q,['not_speech'],['Foghorn'],0,0,0,0,0,0
4164,GqhUujqVRZQ,"['not_speech', 'not_speech', 'not_speech']","['Cattle, bovinae', 'Moo', 'Livestock, farm animals, working animals']",0,0,0,0,0,0
4165,Gr-aT8sYNN8,['not_speech'],['Vacuum cleaner'],0,0,0,0,0,0
4166,GrACpo7aonA,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Drum', 'Drum kit', 'Drum roll', 'Rimshot', 'Snare drum', 'Bass drum', 'Percussion']",0,0,0,0,0,0
4167,GrOGLM09GPQ,['not_speech'],['Blender'],0,0,0,0,0,0
4168,GrbrWNohr6Y,"['not_speech', 'not_speech']","['Music', 'Scrape']",0,0,0,0,0,0
4169,Grfp3jrNXic,['not_speech'],['Static'],0,0,0,0,0,0
4170,Grnk9p9P7Qk,"['not_speech', 'not_speech']","['Toilet flush', 'Water']",0,0,0,0,0,0
4171,Grtmre_r9yI,"['speech', 'not_speech', 'not_speech']","['Singing', 'Music', 'Middle Eastern music']",1,0,0,0,1,0
4172,GsBd9c0-Mk4,"['not_speech', 'not_speech']","['Harpsichord', 'Keyboard (musical)']",0,0,0,0,0,0
4173,GsHY-mX6eLw,"['not_speech', 'speech', 'not_speech']","[""Dental drill, dentist's drill"", 'Speech', 'Inside, small room']",1,0,0,0,1,0
4174,GsPXOxs__k0,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Sawing', 'Rub', 'Splinter', 'Wood']",0,0,0,0,0,0
4175,GslZYBb7GLk,"['not_speech', 'not_speech', 'not_speech']","['Aircraft engine', 'Music', 'Outside, urban or manmade']",0,0,0,0,0,0
4176,GspfFnEnXvE,"['not_speech', 'not_speech', 'speech']","['Keys jangling', 'Music', 'Speech']",1,0,0,0,1,0
4177,Gsvye6sfO88,"['speech', 'not_speech', 'not_speech']","['Speech', 'Drawer open or close', 'Inside, small room']",1,0,0,0,1,0
4178,GtJiY4ezw_E,"['not_speech', 'not_speech', 'not_speech']","['Motor vehicle (road)', 'Flap', 'Accelerating, revving, vroom']",0,0,0,0,0,0
4179,GtPLlcyLykQ,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Boat, Water vehicle', 'Motorboat, speedboat', 'Wind', 'Wind noise (microphone)']",0,0,0,0,0,0
4180,GtZEBM9fBts,"['not_speech', 'not_speech']","['Gunshot, gunfire', 'Machine gun']",0,0,0,0,0,0
4181,GteA5VsgA44,"['not_speech', 'not_speech']","['Pump (liquid)', 'Water']",0,0,0,0,0,0
4182,GteozUDpJRc,"['not_speech', 'not_speech', 'speech', 'not_speech', 'not_speech', 'not_speech']","['Accelerating, revving, vroom', 'Vehicle', 'Speech', 'Traffic noise, roadway noise', 'Car', 'Race car, auto racing']",1,0,0,0,1,0
4183,Gu0sk_RYFLc,"['not_speech', 'not_speech', 'speech']","['Foghorn', 'Music', 'Speech']",1,0,0,0,1,0
4184,GuKnkS2IdK8,"['speech', 'not_speech']","['Speech', 'Hands']",1,0,0,0,1,0
4185,GuQFhmGqdog,"['speech', 'not_speech', 'not_speech', 'not_speech']","['Singing', 'Yodeling', 'Music', 'Song']",1,0,0,0,1,0
4186,GuUPAjaacnY,"['speech', 'not_speech']","['Speech', 'Clapping']",1,0,0,0,1,0
4187,GuYRF0no7hw,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Banjo', 'Guitar', 'Music', 'Musical instrument', 'Plucked string instrument']",0,0,0,0,0,0
4188,GutEh8BDnW4,"['not_speech', 'speech']","['Squawk', 'Speech']",1,0,0,0,1,0
4189,Guu30szkA-0,"['not_speech', 'not_speech', 'not_speech']","['Drum and bass', 'Music', 'Dubstep']",0,0,0,0,0,0
4190,Guwl5G6Wr4Y,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Cello', 'Double bass', 'Violin, fiddle', 'Bowed string instrument']",0,0,0,0,0,0
4191,GvBjQc3Tywo,"['not_speech', 'not_speech']","['Harpsichord', 'Keyboard (musical)']",0,0,0,0,0,0
4192,GvRM_UnjJoE,"['not_speech', 'not_speech', 'not_speech']","['Horse', 'Clip-clop', 'Animal']",0,0,0,0,0,0
4193,Gv_3vrVGxC0,"['speech', 'not_speech']","['Speech', 'Boiling']",1,0,0,0,1,0
4194,Gw0KmZ3kbjs,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Effects unit', 'Music', 'Drum machine', 'Synthesizer']",0,0,0,0,0,0
4195,GwBS2NzjAvA,"['not_speech', 'not_speech', 'not_speech']","['Flap', 'Accelerating, revving, vroom', 'Car']",0,0,0,0,0,0
4196,GwElTrC3uBQ,"['not_speech', 'speech', 'not_speech', 'not_speech', 'not_speech']","['Domestic animals, pets', 'Speech', 'Dog', 'Animal', 'Whimper (dog)']",1,0,0,0,1,0
4197,GwQpuQgJe_Q,['not_speech'],"['Rodents, rats, mice']",0,0,0,0,0,0
4198,GwTXkfuc5v8,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Zing', 'Hip hop music']",0,0,0,0,0,0
4199,GwxSvUoYSZg,"['not_speech', 'not_speech']","['Whale vocalization', 'Music']",0,0,0,0,0,0
4200,GxY3kE0RyU0,['not_speech'],['Giggle'],0,0,0,0,0,0
4201,GxeBrxy8U0k,"['not_speech', 'speech']","['Fill (with liquid)', 'Speech']",1,0,0,0,1,0
4202,GxnUY0u8fY8,"['not_speech', 'not_speech', 'not_speech', 'not_speech']","['Boat, Water vehicle', 'Wind', 'Sailboat, sailing ship', 'Wind noise (microphone)']",0,0,0,0,0,0
4203,GyGezk0IulU,['not_speech'],['Tick-tock'],0,0,0,0,0,0
4204,GyYrqnKabcU,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Music', 'Whoop', 'Speech', 'Outside, urban or manmade']",1,0,0,0,1,0
4205,GysESJNs2Ek,"['not_speech', 'speech']","['Snort', 'Speech']",1,0,0,0,1,0
4206,GzJg2iGACvY,['not_speech'],['Jackhammer'],0,0,0,0,0,0
4207,GzaDqnPybzE,"['not_speech', 'speech']","['Tearing', 'Speech']",1,0,0,0,1,0
4208,H-bTMbePj0A,"['not_speech', 'not_speech']","['Music', 'Steelpan']",0,0,0,0,0,0
4209,H-tXe_jnWIs,"['speech', 'not_speech']","['Speech', 'Gush']",1,0,0,0,1,0
4210,H0MTqgT8UkU,"['not_speech', 'not_speech', 'not_speech']","['Boat, Water vehicle', 'Ocean', 'Sailboat, sailing ship']",0,0,0,0,0,0
4211,H0e-Qi0yUQw,['not_speech'],['Chop'],0,0,0,0,0,0
4212,H0hTOJUj5yw,"['not_speech', 'not_speech', 'speech', 'not_speech']","['Keys jangling', 'Vehicle', 'Speech', 'Car']",1,0,0,0,1,0
4213,H1-vjEibpw4,['not_speech'],['Dial tone'],0,0,0,0,0,0
4214,H15z26_HiJY,"['not_speech', 'speech']","['Zipper (clothing)', 'Speech']",1,0,0,0,1,0
4215,H18aK9HhNSM,"['not_speech', 'not_speech', 'not_speech']","['Music', 'Musical instrument', 'Ukulele']",0,0,0,0,0,0
4216,H1BpQCKwam4,"['not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Music', 'Musical instrument', 'Drum machine', 'Synthesizer', 'Electronica']",0,0,0,0,0,0
4217,H1YqjksqNjs,"['not_speech', 'not_speech', 'speech']","['Pour', 'Water', 'Speech']",1,0,0,0,1,0
4218,H1mmjVvMsGs,"['not_speech', 'speech']","['Finger snapping', 'Speech']",1,0,0,0,1,0
4219,H1yDjMDES94,['not_speech'],['Whistling'],0,0,0,0,0,0
4220,H1ynbvzW0js,"['not_speech', 'not_speech', 'speech', 'not_speech', 'not_speech']","['Wild animals', 'Roar', 'Speech', 'Roaring cats (lions, tigers)', 'Animal']",1,0,0,0,1,0
4221,H28Pwqw7PWA,['not_speech'],['Scrape'],0,0,0,0,0,0
4222,H2Uwrd-XK3M,"['not_speech', 'not_speech', 'not_speech']","['Propeller, airscrew', 'Idling', 'Vehicle']",0,0,0,0,0,0
4223,H2e8SuBUfZk,"['not_speech', 'not_speech']","['Splinter', 'Wood']",0,0,0,0,0,0
4224,H2mtpjGO6PY,"['not_speech', 'not_speech', 'not_speech']","['Tabla', 'Drum', 'Percussion']",0,0,0,0,0,0
4225,H34sl22lKSk,['not_speech'],['Change ringing (campanology)'],0,0,0,0,0,0
4226,H3P5GZ8fMCw,"['speech', 'not_speech', 'speech']","['Babbling', 'Tearing', 'Speech']",2,0,0,0,2,0
4227,H3XoJGQoMJI,"['not_speech', 'not_speech', 'not_speech']","['Turkey', 'Fowl', 'Gobble']",0,0,0,0,0,0
4228,H4rdJlSSt5Y,"['speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech', 'not_speech']","['Singing', 'Banjo', 'Guitar', 'Music', 'Mandolin', 'Musical instrument', 'Plucked string instrument']",1,0,0,0,1,0
4229,H4tyvJJzSDk,"['not_speech', 'not_speech']","['Music', 'Lullaby']",0,0,0,0,0,0
4230,H5Q6zrL5nY4,['not_speech'],['Tap'],0,0,0,0,0,0
